pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FS,2024-08-07,86.3,-2.89,4.87,"Ryan, Joe",691718,657746,,ball,,,,,11,Ball,R,L,R,CHC,MIN,B,,,0,2,2024,-0.92,0.37,-1.19,3.47,,,,0,3,Bot,,,,,,,5.933581880741009,-125.5722695446493,2.123944762465617,-10.913605321259755,23.72400008334457,-28.9088294297046,3.16,1.35,,,,86.9,2229,6.5,746842,680777,467793,686797,669304,650489,663616,668885,596146,54.0,,,,,,,,22,4,Split-Finger,1,2,1,2,2,1,1,2,Infield shade,Standard,242,-0.007,0.023,,,,-0.023,,-1,-1,0.4365952525711393,0.4365952525711393,28,22,28,22,1,0,5,1,,2,2.68,0.92,-0.92,19.8,,,,,
FF,2024-08-07,93.6,-2.6,4.71,"Ryan, Joe",691718,657746,,foul,,,,,11,Foul,R,L,R,CHC,MIN,S,,,0,2,2024,-1.1,0.95,-0.48,3.54,,,,0,3,Bot,,,,,,,7.932087631717716,-136.2113839325048,0.5826290105854984,-15.321725315064068,26.879473022375965,-20.580026668870214,3.25,1.44,253,82.1,56,94.5,2251,6.6,746842,680777,467793,686797,669304,650489,663616,668885,596146,53.92,,,,,,,,22,3,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,230,-0.007,0.0,64.1,6.1,,0.0,88.0,-1,-1,0.4365952525711393,0.4365952525711393,28,22,28,22,1,0,5,1,,2,1.63,1.1,-1.1,23.4,10.346478147086415,27.33593084270892,26.194594735491503,39.36807793424839,19.51024648569762
FS,2024-08-07,85.8,-2.48,4.81,"Ryan, Joe",691718,657746,,swinging_strike,,,,,9,Swinging Strike,R,L,R,CHC,MIN,S,,,0,1,2024,-1.24,0.02,0.52,1.76,,,,0,3,Bot,,,,,,,9.661322540640224,-124.55452417538856,-0.9644968749131616,-14.879211297642849,24.801630141848992,-31.95755203496955,3.25,1.44,,,,86.2,2121,6.7,746842,680777,467793,686797,669304,650489,663616,668885,596146,53.82,,,,,,,,22,2,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,245,-0.007,-0.054,68.1,8.5,,0.054,,-1,-1,0.4365952525711393,0.4365952525711393,28,22,28,22,1,0,5,1,,2,3.09,1.24,-1.24,23.0,32.38252793674351,-50.41488713112328,36.96129764162959,29.26954544743661,61.07720110008516
FS,2024-08-07,85.6,-2.68,4.87,"Ryan, Joe",691718,657746,,swinging_strike,,,,,5,Swinging Strike,R,L,R,CHC,MIN,S,,,0,0,2024,-0.92,0.23,0.22,2.4,,,,0,3,Bot,,,,,,,8.742428949525822,-124.46391496884108,-0.0561000894505154,-11.243063233946502,22.184815719877857,-29.966894548834844,3.25,1.44,,,,86.3,2053,6.6,746842,680777,467793,686797,669304,650489,663616,668885,596146,53.95,,,,,,,,22,1,Split-Finger,1,2,1,2,2,1,1,2,Strategic,Standard,244,-0.007,-0.037,71.5,8.5,,0.037,,-1,-1,0.4365952525711393,0.4365952525711393,28,22,28,22,1,0,5,1,,2,2.86,0.92,-0.92,25.2,26.91600481729932,-52.45856342914323,29.3542218767654,32.87550509621678,65.0315140568687
ST,2024-08-07,79.1,-2.64,4.63,"Ryan, Joe",621020,657746,strikeout,called_strike,,,,,5,Dansby Swanson called out on strikes.,R,R,R,CHC,MIN,S,2,,1,2,2024,1.43,-0.08,-0.22,2.34,,,,2,2,Bot,,,,,,,2.6483615098279123,-115.25889409307956,1.9461229696437288,12.235410412482867,21.1035063677476,-33.449789085741784,3.52,1.77,,,,79.8,2808,6.7,746842,680777,467793,686797,669304,650489,663616,668885,596146,53.81,,0.0,0.0,1,0,0,,17,4,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,76,-0.017,-0.18,,,,0.18,,-1,-1,0.3996881573938711,0.3996881573938711,28,30,28,30,1,0,5,1,,2,3.71,-1.43,-1.43,18.1,,,,,
FS,2024-08-07,89.8,-2.67,4.75,"Ryan, Joe",621020,657746,,ball,,,,,14,Ball,R,R,R,CHC,MIN,B,,,0,2,2024,-1.14,-0.13,1.0,1.0,,,,2,2,Bot,,,,,,,11.524578373495029,-130.2952902714872,-2.966544983777609,-15.472864138511758,28.311266352967635,-33.19253329465279,3.47,1.75,,,,89.9,1921,6.6,746842,680777,467793,686797,669304,650489,663616,668885,596146,53.92,,,,,,,,17,3,Split-Finger,1,2,1,2,2,1,1,2,Standard,Standard,244,-0.006,0.023,,,,-0.023,,-1,-1,0.3996881573938711,0.3996881573938711,28,30,28,30,1,0,5,1,,2,2.98,1.14,1.14,27.1,,,,,
SI,2024-08-07,92.0,-2.56,4.66,"Ryan, Joe",621020,657746,,foul,,,,,7,Foul,R,R,R,CHC,MIN,S,,,0,1,2024,-1.29,0.52,-0.73,2.01,,,,2,2,Bot,,,,,,,7.509000719343865,-133.93937478251374,-2.0749890063745977,-17.136014931064924,25.69649645485848,-25.694003147473357,3.56,1.65,5,93.6,-20,93.2,1954,6.7,746842,680777,467793,686797,669304,650489,663616,668885,596146,53.8,,,,,,,,17,2,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,234,-0.006,-0.058,72.2,7.8,,0.058,93.6,-1,-1,0.3996881573938711,0.3996881573938711,28,30,28,30,1,0,5,1,,2,2.15,1.29,1.29,25.8,18.227622745661023,-8.548221800567042,40.5904659149052,30.221400845767786,36.20594658115954
ST,2024-08-07,78.6,-2.63,4.77,"Ryan, Joe",621020,657746,,called_strike,,,,,2,Called Strike,R,R,R,CHC,MIN,S,,,0,0,2024,1.45,0.28,-0.22,3.25,,,,2,2,Bot,,,,,,,2.5336516549579264,-114.4236213548035,3.091807807455541,12.148128517793063,23.11654589219385,-30.56669616395961,3.55,1.7,,,,78.6,2906,6.5,746842,680777,467793,686797,669304,650489,663616,668885,596146,54.03,,,,,,,,17,1,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,75,-0.006,-0.041,,,,0.041,,-1,-1,0.3996881573938711,0.3996881573938711,28,30,28,30,1,0,5,1,,2,3.43,-1.45,-1.45,25.2,,,,,
ST,2024-08-07,80.2,-2.58,4.72,"Ryan, Joe",663538,657746,field_out,hit_into_play,,,,,12,"Nico Hoerner grounds out, second baseman Brooks Lee to first baseman Carlos Santana.",R,R,R,CHC,MIN,X,4,ground_ball,0,2,2024,1.75,0.37,1.57,3.05,,,,1,2,Bot,133.8,147.08,,,,,5.893318122938099,-116.66341268865835,2.3348496810722,14.83382590907296,22.648138604636983,-29.48089882524649,3.21,1.53,78,64.8,7,80.5,2805,6.6,746842,680777,467793,686797,669304,650489,663616,668885,596146,53.9,0.16,0.17,0.0,1,0,0,2,16,3,Sweeper,1,2,1,2,2,1,1,2,Standard,Standard,73,-0.024,-0.162,,,0.166,0.162,88.0,-1,-1,0.4178218286792702,0.4178218286792702,28,27,28,27,1,0,5,1,,2,3.18,-1.75,-1.75,20.0,,,,,
FF,2024-08-07,93.2,-2.62,4.74,"Ryan, Joe",663538,657746,,swinging_strike,,,,,3,Swinging Strike,R,R,R,CHC,MIN,S,,,0,1,2024,-1.19,1.1,0.53,3.12,,,,1,2,Bot,,,,,,,10.77742206882201,-135.38526147143625,-0.813836040453992,-16.90883663212714,28.33560500764286,-18.65232535426028,3.21,1.53,,,,94.0,2360,6.8,746842,680777,467793,686797,669304,650489,663616,668885,596146,53.72,,,,,,,,16,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,231,-0.006,-0.057,65.7,5.9,,0.057,,-1,-1,0.4178218286792702,0.4178218286792702,28,27,28,27,1,0,5,1,,2,1.53,1.19,1.19,23.8,-7.1994017638713945,27.446695941332408,28.21242850870007,43.695667158623245,14.151554196920836
