pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2024-09-23,90.2,-1.22,5.43,"Bassitt, Chris",677800,605135,single,hit_into_play,,,,,4,Wilyer Abreu singles on a sharp line drive to right fielder George Springer. Triston Casas to 3rd.,R,L,R,TOR,BOS,X,9,line_drive,2,2,2024,-1.41,0.6,-0.35,2.63,,,671213,1,5,Top,177.49,82.91,,,,,5.148488506131082,-131.19271847508722,-2.2053500116201623,-17.34831137599585,31.129673890494683,-25.004426230697877,3.38,1.57,262,109.4,13,89.6,2072,6.2,744885,672386,665489,677870,680718,676391,664770,682729,543807,54.29,0.826,0.867,0.9,1,1,0,5,36,5,Sinker,0,3,3,0,3,0,3,0,Infield shade,Standard,224,-0.043,0.427,76.2,7.4,1.205,-0.427,109.4,-3,3,0.1627461815727299,0.8372538184272701,35,25,35,25,3,2,6,1,,1,2.23,1.41,-1.41,33.1,14.34504753737211,-6.146083843678731,25.1245345679596,39.19133768844706,33.12592477706092
FC,2024-09-23,88.7,-1.38,5.29,"Bassitt, Chris",677800,605135,,ball,,,,,12,Ball,R,L,R,TOR,BOS,B,,,1,2,2024,-0.08,0.68,0.72,3.85,,,671213,1,5,Top,,,,,,,5.320739299558737,-129.18286098400418,1.062405938432904,-1.9320729272090356,24.915127796522,-24.901931952569857,3.61,1.69,,,,89.2,2274,6.4,744885,672386,665489,677870,680718,676391,664770,682729,543807,54.11,,,,,,,,36,4,Cutter,0,3,3,0,3,0,3,0,Infield shade,Standard,211,-0.01,0.048,,,,-0.048,,-3,3,0.1627461815727299,0.8372538184272701,35,25,35,25,3,2,6,1,,1,2.19,0.08,-0.08,31.4,,,,,
FC,2024-09-23,88.7,-1.59,5.37,"Bassitt, Chris",677800,605135,,ball,,,,,11,Ball,R,L,R,TOR,BOS,B,,,0,2,2024,0.22,0.62,-1.76,3.4,,,671213,1,5,Top,,,,,,,-0.8904463025077213,-129.22460685778543,-0.1116064322664718,2.6740692273939315,25.11789891531025,-25.38281088614448,3.58,1.65,,,,89.1,2335,6.3,744885,672386,665489,677870,680718,676391,664770,682729,543807,54.2,,,,,,,,36,3,Cutter,0,3,3,0,3,0,3,0,Infield shade,Standard,196,-0.01,0.022,,,,-0.022,,-3,3,0.1627461815727299,0.8372538184272701,35,25,35,25,3,2,6,1,,1,2.26,-0.22,0.22,32.5,,,,,
CU,2024-09-23,70.1,-1.43,5.51,"Bassitt, Chris",677800,605135,,swinging_strike,,,,,14,Swinging Strike,R,L,R,TOR,BOS,S,,,0,1,2024,1.71,-0.64,0.06,1.32,,,671213,1,5,Top,,,,,,,0.0612023957656647,-101.95200802159206,0.8123348143115081,11.708406163245938,20.33299808808916,-37.01959026770923,3.38,1.57,,,,69.4,2331,6.3,744885,672386,665489,677870,680718,676391,664770,682729,543807,54.22,,,,,,,,36,2,Curveball,0,3,3,0,3,0,3,0,Infield shade,Standard,53,-0.01,-0.052,72.8,8.1,,0.052,,-3,3,0.1627461815727299,0.8372538184272701,35,25,35,25,3,2,6,1,,1,5.37,-1.71,1.71,34.3,22.701188094799317,-37.66291560116113,30.333440023215957,35.49358691520958,56.2038106957657
CH,2024-09-23,85.3,-1.46,5.25,"Bassitt, Chris",677800,605135,,swinging_strike_blocked,,,,,13,Swinging Strike (Blocked),R,L,R,TOR,BOS,S,,,0,0,2024,-1.54,0.25,-0.91,0.18,,,671213,1,5,Top,,,,,,,4.409456682869979,-123.994332578129,-6.079014141446603,-16.779836561673676,26.94561520379208,-28.516271044477502,3.38,1.57,,,,85.1,1955,6.4,744885,672386,665489,677870,680718,676391,664770,682729,543807,54.07,,,,,,,,36,1,Changeup,0,3,3,0,3,0,3,0,Infield shade,Standard,243,-0.01,-0.04,59.2,8.2,,0.04,,-3,3,0.1627461815727299,0.8372538184272701,35,25,35,25,3,2,6,1,,1,2.91,1.54,-1.54,29.7,15.270721099470192,-10.41238358789073,39.78103296302851,44.75836590800751,37.255893619268896
FC,2024-09-23,86.7,-1.31,5.46,"Bassitt, Chris",641933,605135,field_out,hit_into_play,,,,,12,Tyler O'Neill flies out to second baseman Leo Jiménez.,R,R,R,TOR,BOS,X,4,fly_ball,2,2,2024,0.38,0.62,1.0,2.33,,,671213,0,5,Top,146.52,129.68,,,,,4.746214103458392,-126.23390221929138,-2.5537198521806808,3.0653342468807048,26.068731268047006,-25.2459458900599,3.16,1.42,183,76.5,57,86.8,2220,6.3,744885,672386,665489,677870,680718,676391,664770,682729,543807,54.17,0.06,0.077,0.0,1,0,0,3,35,6,Cutter,0,3,3,0,3,0,3,0,Infield shade,Standard,198,0.008,-0.233,75.5,7.5,0.096,0.233,88.0,-3,3,0.1449769868488559,0.855023013151144,35,29,35,29,3,2,6,3,,2,2.41,-0.38,-0.38,33.8,18.164191877040675,-1.99103812894969,33.92919172548263,43.47452054160877,32.58256896160359
SI,2024-09-23,91.6,-1.22,5.46,"Bassitt, Chris",641933,605135,,foul,,,,,9,Foul,R,R,R,TOR,BOS,S,,,2,2,2024,-1.45,0.39,0.6,1.85,,,671213,0,5,Top,,,,,,,7.7205840696053185,-133.09369376583265,-4.027289252581731,-18.89107370304546,31.806173439126983,-26.86876877353332,3.16,1.42,2,67.6,-47,91.2,1972,6.4,744885,672386,665489,677870,680718,676391,664770,682729,543807,54.11,,,,,,,,35,5,Sinker,0,3,3,0,3,0,3,0,Infield shade,Standard,230,-0.009,0.0,70.6,7.2,,0.0,88.0,-3,3,0.1449769868488559,0.855023013151144,35,29,35,29,3,2,6,3,,2,2.36,1.45,1.45,32.9,12.63328251233417,11.346342976557402,37.07589035228524,38.87394259855694,23.18217953069024
SI,2024-09-23,91.5,-1.43,5.31,"Bassitt, Chris",641933,605135,,foul,,,,,4,Foul,R,R,R,TOR,BOS,S,,,2,1,2024,-1.49,0.32,-0.33,2.15,,,671213,0,5,Top,,,,,,,5.966366492882785,-133.0716513539159,-2.7335710259691277,-18.971420951761388,31.17121183193301,-28.00019355090694,3.16,1.42,4,95.2,-26,91.1,2054,6.3,744885,672386,665489,677870,680718,676391,664770,682729,543807,54.19,,,,,,,,35,4,Sinker,0,3,3,0,3,0,3,0,Infield shade,Standard,231,-0.009,-0.048,72.0,8.1,,0.048,95.2,-3,3,0.1449769868488559,0.855023013151144,35,29,35,29,3,2,6,3,,2,2.43,1.49,1.49,30.7,31.313258598640605,-23.26766754097537,33.726646670894056,28.387284860494777,36.53158713784951
SL,2024-09-23,83.1,-1.33,5.55,"Bassitt, Chris",641933,605135,,blocked_ball,,,,,14,Ball In Dirt,R,R,R,TOR,BOS,B,,,1,1,2024,0.57,-0.12,0.73,0.94,,,671213,0,5,Top,,,,,,,3.613146102594583,-121.068686277249,-3.893306264643602,4.940046941010786,23.568297547525592,-32.83233327947197,3.23,1.51,,,,83.7,2442,6.6,744885,672386,665489,677870,680718,676391,664770,682729,543807,53.91,,,,,,,,35,3,Slider,0,3,3,0,3,0,3,0,Infield shade,Standard,112,-0.009,0.043,,,,-0.043,,-3,3,0.1449769868488559,0.855023013151144,35,29,35,29,3,2,6,3,,2,3.41,-0.57,-0.57,35.7,,,,,
SI,2024-09-23,91.3,-1.67,5.1,"Bassitt, Chris",641933,605135,,ball,,,,,14,Ball,R,R,R,TOR,BOS,B,,,0,1,2024,-1.38,0.2,1.01,1.34,,,671213,0,5,Top,,,,,,,9.71639250968104,-132.55724863150772,-3.991010781956041,-18.33320567563512,28.176064065982345,-29.15257816818219,3.26,1.51,,,,91.2,2111,6.3,744885,672386,665489,677870,680718,676391,664770,682729,543807,54.17,,,,,,,,35,2,Sinker,0,3,3,0,3,0,3,0,Infield shade,Standard,235,-0.009,0.034,,,,-0.034,,-3,3,0.1449769868488559,0.855023013151144,35,29,35,29,3,2,6,3,,2,2.55,1.38,1.38,25.9,,,,,
