pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2024-09-24,86.0,0.55,6.12,"Valdez, Framber",641487,664285,strikeout,swinging_strike,,,,,8,J.P. Crawford strikes out swinging.,R,L,L,HOU,SEA,S,2,,1,2,2024,-0.03,-0.54,0.21,1.74,457759,593871,,1,6,Top,,,,,,,-0.7318353239522563,-125.22117531540962,-2.952878752925357,-0.1656843959990889,27.945043962916326,-37.389946577053024,3.16,1.51,,,,84.6,2440,5.6,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.91,,0.0,0.0,1,0,0,,45,4,Slider,4,3,3,4,3,4,3,4,Strategic,Standard,282,0.133,-0.281,72.9,8.4,,0.281,,1,-1,0.5164688326395199,0.4835311673604801,30,29,31,29,3,2,6,1,7,1,3.64,-0.03,-0.03,43.8,30.354060944915467,-33.4991636636266,37.57320004282944,33.599570301334374,56.69762512140973
FF,2024-09-24,96.8,0.37,6.25,"Valdez, Framber",641487,664285,,called_strike,,,,,1,Called Strike,R,L,L,HOU,SEA,S,,,1,1,2024,0.81,0.55,-0.49,2.87,457759,593871,,1,6,Top,,,,,,,-4.085502375423412,-140.95843313685455,-4.720444784229582,11.722562477992009,31.85828657693057,-23.9263328459761,3.11,1.46,,,,95.9,2239,5.7,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.77,,,,,,,,45,3,4-Seam Fastball,4,3,3,4,3,4,3,4,Strategic,Standard,148,0.005,-0.097,,,,0.097,,1,-1,0.5164688326395199,0.4835311673604801,30,29,31,29,3,2,6,1,7,1,1.87,0.81,0.81,46.5,,,,,
SI,2024-09-24,96.6,0.31,6.22,"Valdez, Framber",641487,664285,,ball,,,,,13,Ball,R,L,L,HOU,SEA,B,,,0,1,2024,1.02,0.63,-1.19,1.95,457759,593871,,1,6,Top,,,,,,,-6.237184280455201,-140.45315931709672,-7.156226212140679,14.901810561713065,31.81104393056612,-22.41966473763392,3.15,1.57,,,,95.6,2221,5.8,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.73,,,,,,,,45,2,Sinker,4,3,3,4,3,4,3,4,Strategic,Standard,140,0.005,0.017,,,,-0.017,,1,-1,0.5164688326395199,0.4835311673604801,30,29,31,29,3,2,6,1,7,1,1.82,1.02,1.02,44.0,,,,,
CU,2024-09-24,81.4,0.79,6.07,"Valdez, Framber",641487,664285,,called_strike,,,,,4,Called Strike,R,L,L,HOU,SEA,S,,,0,0,2024,-0.86,-1.04,-0.75,2.26,457759,593871,,1,6,Top,,,,,,,-1.8099404285460603,-118.46725470207328,0.0746355422279958,-7.669669863900924,24.425981939586062,-42.1138683202601,3.16,1.55,,,,80.5,2888,5.8,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.66,,,,,,,,45,1,Curveball,4,3,3,4,3,4,3,4,Strategic,Standard,321,0.005,-0.054,,,,0.054,,1,-1,0.5164688326395199,0.4835311673604801,30,29,31,29,3,2,6,1,7,1,4.5,-0.86,-0.86,44.0,,,,,
SI,2024-09-24,92.9,0.66,6.02,"Valdez, Framber",641598,664285,field_out,hit_into_play,,,,,11,"Mitch Garver grounds out, shortstop Jeremy Peña to first baseman Victor Caratini. Justin Turner to 3rd. Jorge Polanco to 2nd.",R,R,L,HOU,SEA,X,6,ground_ball,3,2,2024,1.17,0.55,-0.94,2.69,,457759,593871,0,6,Top,111.57,155.31,,,,,-6.61325695072135,-135.0816989411733,-3.839470640278626,15.83776087556626,33.32501728584741,-24.8008210379504,3.49,1.61,7,59.9,-21,91.9,2173,6.0,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.45,0.057,0.045,0.0,1,0,0,2,44,6,Sinker,4,3,3,4,3,4,3,4,Infield shade,Standard,137,0.01,-0.401,66.5,5.8,0.073,0.401,88.0,1,-1,0.511369703742622,0.4886302962573779,30,33,31,33,3,2,6,2,7,1,2.13,1.17,-1.17,43.2,-1.0922457573483462,19.611304755748083,32.474551997250536,22.772803489244723,20.868017407585324
CH,2024-09-24,91.5,0.55,6.12,"Valdez, Framber",641598,664285,,ball,,,,,13,Ball,R,R,L,HOU,SEA,B,,,2,2,2024,1.25,-0.01,-1.16,1.43,,457759,593871,0,6,Top,,,,,,,-6.914688048097175,-132.98322906668443,-5.840695702767849,16.346038388086544,30.12057375004848,-31.15410872461399,3.48,1.7,,,,90.3,1639,5.7,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.77,,,,,,,,44,5,Changeup,4,3,3,4,3,4,3,4,Infield shade,Standard,134,0.009,0.137,,,,-0.137,,1,-1,0.511369703742622,0.4886302962573779,30,33,31,33,3,2,6,2,7,1,2.75,1.25,-1.25,43.4,,,,,
SI,2024-09-24,89.1,0.43,6.07,"Valdez, Framber",641598,664285,,called_strike,,,,,13,Called Strike,R,R,L,HOU,SEA,S,,,2,1,2024,1.22,0.84,-0.9,1.95,,457759,593871,0,6,Top,,,,,,,-5.78095640721491,-129.53268253514773,-5.775375071573708,14.951041879533523,28.37832740761248,-21.66598585989716,3.36,1.58,,,,88.3,1999,6.0,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.54,,,,,,,,44,4,Sinker,4,3,3,4,3,4,3,4,Infield shade,Standard,137,0.009,-0.095,,,,0.095,,1,-1,0.511369703742622,0.4886302962573779,30,33,31,33,3,2,6,2,7,1,2.05,1.22,-1.22,46.9,,,,,
CH,2024-09-24,90.4,0.67,6.08,"Valdez, Framber",641598,664285,,ball,,,,,14,Ball,R,R,L,HOU,SEA,B,,,1,1,2024,1.26,0.27,1.06,0.92,,457759,593871,0,6,Top,,,,,,,-1.700418093482392,-131.51520756190837,-7.39538461706554,14.933759216672232,30.54218426248456,-27.540084610973903,3.36,1.57,,,,89.4,1524,5.9,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.58,,,,,,,,44,3,Changeup,4,3,3,4,3,4,3,4,Infield shade,Standard,131,0.009,0.053,,,,-0.053,,1,-1,0.511369703742622,0.4886302962573779,30,33,31,33,3,2,6,2,7,1,2.54,1.26,-1.26,41.4,,,,,
CU,2024-09-24,82.0,0.58,6.07,"Valdez, Framber",641598,664285,,blocked_ball,,,,,13,Ball In Dirt,R,R,L,HOU,SEA,B,,,0,1,2024,-0.77,-1.42,-0.69,-0.12,,457759,593871,0,6,Top,,,,,,,-1.3680905945411868,-119.21612941830011,-4.4636822727562775,-6.899880869943043,29.15798637864581,-44.617384373091845,3.54,1.61,,,,80.3,3075,5.8,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.73,,,,,,,,44,2,Curveball,4,3,3,4,3,4,3,4,Infield shade,Standard,322,0.009,0.034,,,,-0.034,,1,-1,0.511369703742622,0.4886302962573779,30,33,31,33,3,2,6,2,7,1,4.89,-0.77,0.77,44.4,,,,,
SI,2024-09-24,95.9,0.34,6.21,"Valdez, Framber",641598,664285,,called_strike,,,,,5,Called Strike,R,R,L,HOU,SEA,S,,,0,0,2024,1.49,0.59,0.2,2.15,,457759,593871,0,6,Top,,,,,,,-3.7087758506680895,-139.44473597919176,-6.315665927704384,20.192811862047144,36.21903065979707,-23.17413505509632,3.49,1.53,,,,94.3,2314,5.8,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.74,,,,,,,,44,1,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,143,0.009,-0.044,,,,0.044,,1,-1,0.511369703742622,0.4886302962573779,30,33,31,33,3,2,6,2,7,1,1.93,1.49,-1.49,44.3,,,,,
SI,2024-09-24,92.9,0.79,6.0,"Valdez, Framber",593871,664285,single,hit_into_play,,,,,3,"Mariners challenged (play at 1st), call on the field was overturned: Jorge Polanco singles on a bunt ground ball to pitcher Framber Valdez. Justin Turner to 2nd.",R,R,L,HOU,SEA,X,1,ground_ball,0,0,2024,1.08,0.4,0.42,3.17,,,457759,0,6,Top,120.22,194.54,,,,,-3.2726752155708816,-135.1489490649174,-2.266193014262929,13.964671374109011,32.307520148640606,-27.021619026725425,3.37,1.59,1,43.0,-66,91.3,2105,5.6,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.93,0.234,0.223,0.9,1,1,0,1,43,1,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,136,-0.08,-0.028,,,0.248,0.028,88.0,1,-1,0.5995158434797883,0.4004841565202117,30,30,31,31,3,2,6,1,7,1,2.27,1.08,-1.08,37.3,,,,,
CH,2024-09-24,92.1,0.43,6.26,"Valdez, Framber",457759,664285,single,hit_into_play,,,,,14,Justin Turner singles on a line drive to right fielder Kyle Tucker.,R,R,L,HOU,SEA,X,9,line_drive,3,2,2024,1.18,0.19,1.11,2.04,,,,0,6,Top,192.45,116.33,,,,,-0.8360697415813094,-134.02345489467956,-5.205074366047214,14.361115835005812,31.70337272776171,-28.895735478187508,3.44,1.57,168,80.7,12,90.9,1633,5.8,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.74,0.574,0.52,0.9,1,1,0,4,42,7,Changeup,4,3,3,4,3,4,3,4,Standard,Standard,138,-0.053,0.369,61.3,6.4,0.624,-0.369,88.0,1,-1,0.6596115937381601,0.3403884062618398,30,39,31,40,3,2,6,1,7,1,2.52,1.18,-1.18,48.9,3.394752585162238,19.77798658666092,33.641935064131815,44.0558209794207,27.727469895599143
CU,2024-09-24,79.4,0.97,6.01,"Valdez, Framber",457759,664285,,foul,,,,,6,Foul,R,R,L,HOU,SEA,S,,,3,2,2024,-1.26,-0.61,0.46,2.21,,,,0,6,Top,,,,,,,1.2342803343506097,-115.52677341735377,-0.3051334244061874,-11.390132079497114,25.08156804995341,-37.78678754369221,3.44,1.57,,,,77.8,2767,5.5,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.97,,,,,,,,42,6,Curveball,4,3,3,4,3,4,3,4,Standard,Standard,321,0.007,0.0,64.2,6.5,,0.0,,1,-1,0.6596115937381601,0.3403884062618398,30,39,31,40,3,2,6,1,7,1,4.28,-1.26,1.26,49.6,8.314298358158343,15.27983328692275,38.7365303307834,36.3431665360424,33.96613164375692
SI,2024-09-24,96.2,0.3,6.36,"Valdez, Framber",457759,664285,,ball,,,,,12,Ball,R,R,L,HOU,SEA,B,,,2,2,2024,1.18,1.07,0.31,4.09,,,,0,6,Top,,,,,,,-2.6258190670774395,-140.0262883094836,-2.77545168682885,16.021525037789893,36.24890813988594,-17.769343229673296,3.55,1.69,,,,94.5,2139,5.6,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.89,,,,,,,,42,5,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,150,0.007,0.107,,,,-0.107,,1,-1,0.6596115937381601,0.3403884062618398,30,39,31,40,3,2,6,1,7,1,1.42,1.18,-1.18,50.4,,,,,
SI,2024-09-24,94.7,0.39,6.19,"Valdez, Framber",457759,664285,,foul,,,,,4,Foul,R,R,L,HOU,SEA,S,,,2,1,2024,1.48,0.5,-0.39,2.54,,,,0,6,Top,,,,,,,-5.270390389360042,-137.70276347841974,-4.857575934989844,19.939710275101188,35.02687991533172,-24.824366661322784,3.44,1.57,214,72.5,43,93.2,2217,5.8,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.74,,,,,,,,42,4,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,143,0.007,-0.069,54.9,5.6,,0.069,88.0,1,-1,0.6596115937381601,0.3403884062618398,30,39,31,40,3,2,6,1,7,1,2.07,1.48,-1.48,46.6,-1.8792455840132405,11.156015613407437,39.127961191136976,26.338505459473243,27.720723278796317
CU,2024-09-24,80.5,0.73,6.1,"Valdez, Framber",457759,664285,,ball,,,,,13,Ball,R,R,L,HOU,SEA,B,,,1,1,2024,-0.79,-1.48,-0.82,-0.91,,,,0,6,Top,,,,,,,-1.911021779589701,-117.0638491307126,-5.852238265325072,-6.669231052022792,26.908616743586304,-44.45565539348742,3.43,1.61,,,,78.8,2929,5.6,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.89,,,,,,,,42,3,Curveball,4,3,3,4,3,4,3,4,Standard,Standard,328,0.007,0.053,,,,-0.053,,1,-1,0.6596115937381601,0.3403884062618398,30,39,31,40,3,2,6,1,7,1,5.06,-0.79,0.79,44.3,,,,,
SI,2024-09-24,95.9,0.38,6.28,"Valdez, Framber",457759,664285,,ball,,,,,2,Ball,R,R,L,HOU,SEA,B,,,0,1,2024,1.41,0.5,-0.05,3.39,,,,0,6,Top,,,,,,,-4.268786053699239,-139.48661180989689,-3.058912765437887,19.367659959868927,34.486199790563255,-25.227975600884054,3.41,1.62,,,,94.2,2197,5.5,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.95,,,,,,,,42,2,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,147,0.007,0.025,,,,-0.025,,1,-1,0.6596115937381601,0.3403884062618398,30,39,31,40,3,2,6,1,7,1,2.01,1.41,-1.41,49.3,,,,,
SI,2024-09-24,92.2,0.9,5.95,"Valdez, Framber",457759,664285,,called_strike,,,,,13,Called Strike,R,R,L,HOU,SEA,S,,,0,0,2024,1.32,0.33,-0.73,1.46,,,,0,6,Top,,,,,,,-6.924971632521722,-133.97219969628625,-6.19781494467045,17.36797357953885,31.318510954243035,-26.94583615351773,3.48,1.64,,,,91.0,2215,5.8,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.66,,,,,,,,42,1,Sinker,4,3,3,4,3,4,3,4,Standard,Standard,134,0.007,-0.037,,,,0.037,,1,-1,0.6596115937381601,0.3403884062618398,30,39,31,40,3,2,6,1,7,1,2.38,1.32,-1.32,36.9,,,,,
SI,2024-09-24,95.5,0.33,6.31,"Valdez, Framber",668227,664285,field_out,hit_into_play,,,,,5,"Randy Arozarena grounds out, third baseman Alex Bregman to first baseman Victor Caratini.",R,R,L,HOU,SEA,X,5,ground_ball,0,1,2024,1.27,0.55,0.04,2.37,,,,2,5,Top,107.4,169.83,,,,,-3.60638054072572,-138.79999029011512,-5.818962075023985,17.215526775463854,35.78809257713867,-23.904226625626777,3.25,1.52,22,108.1,-6,93.8,2306,5.7,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.78,0.383,0.36,0.0,1,0,0,2,36,2,Sinker,2,3,3,2,3,2,3,2,Standard,Strategic,151,0.003,-0.215,80.4,8.0,0.396,0.215,108.1,-1,1,0.4035634681149967,0.5964365318850032,30,29,31,29,3,2,6,1,7,1,1.99,1.27,-1.27,49.0,12.530850634644974,-16.01476330064434,22.493824017996605,33.62611326329665,42.8760445459556
SI,2024-09-24,94.5,0.43,6.24,"Valdez, Framber",668227,664285,,called_strike,,,,,7,Called Strike,R,R,L,HOU,SEA,S,,,0,0,2024,1.28,0.48,-0.73,1.79,,,,2,5,Top,,,,,,,-5.789965493746208,-137.31102686701783,-6.824300983633954,17.535918782304385,34.696461110725,-24.618050140794832,3.17,1.33,,,,92.9,2303,5.7,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.79,,,,,,,,36,1,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,149,-0.008,-0.041,,,,0.041,,-1,1,0.4035634681149967,0.5964365318850032,30,29,31,29,3,2,6,1,7,1,2.11,1.28,-1.28,51.5,,,,,
SI,2024-09-24,93.7,0.58,6.17,"Valdez, Framber",663728,664285,field_out,hit_into_play,,,,,6,Cal Raleigh lines out sharply to left fielder Jason Heyward.,R,R,L,HOU,SEA,X,7,line_drive,0,0,2024,1.45,0.37,0.34,2.27,,,,1,5,Top,63.34,79.64,,,,,-3.76892481413584,-136.18918615836154,-4.98613634660967,18.726847021683195,35.0266956323991,-26.629418195334544,3.47,1.61,332,110.3,19,91.9,2131,5.6,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.85,0.809,1.226,0.0,1,0,0,6,35,1,Sinker,2,3,3,2,3,2,3,2,Infield shade,Standard,140,0.01,-0.256,77.4,8.2,2.122,0.256,110.3,-1,1,0.3857254489731511,0.6142745510268489,30,27,31,28,3,2,6,1,7,1,2.27,1.45,-1.45,43.2,20.94972954079723,-4.686810960381292,30.482330168861917,38.36539642335486,39.8974129037736
SI,2024-09-24,95.8,0.26,6.26,"Valdez, Framber",677594,664285,field_out,hit_into_play,,,,,13,"Julio Rodríguez grounds out, shortstop Jeremy Peña to first baseman Victor Caratini.",R,R,L,HOU,SEA,X,6,ground_ball,1,2,2024,1.28,0.38,-0.15,1.24,,,,0,5,Top,105.88,151.07,,,,,-3.9341351219516874,-139.2534086210734,-8.350205500087108,17.533943986431833,34.89525869570823,-25.4136335862578,3.4,1.57,3,103.9,-20,94.2,2030,5.7,746336,673237,605170,514888,608324,665161,518792,643289,663656,54.81,0.186,0.216,0.0,1,0,0,2,34,4,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,145,0.017,-0.186,76.4,7.3,0.203,0.186,103.9,-1,1,0.3619256034377434,0.6380743965622566,30,23,31,24,3,2,6,1,7,1,2.13,1.28,-1.28,45.5,-9.29117668226196,10.345164182175902,46.1077896753677,37.85632710373002,22.60995932092844
